demanda_preajuste,inventario_preajuste,produccion_preajuste,precio_preajuste,volatilidad_precio,subida_brusca_precio,escasez
1563.0,67.0,1599.0,11.0,0.80623,0,0
1521.0,72.0,1575.0,11.0,0.57228,0,0
1538.0,88.0,1548.0,11.0,0.43301,0,0
1482.0,69.0,1603.0,11.0,0.47697,0,0
1496.0,133.0,1495.0,10.0,0.53852,0,0
1559.0,92.0,1488.0,10.0,0.53852,0,0
1568.0,20.0,1637.0,11.0,0.53852,0,0
1532.0,62.0,1631.0,11.0,0.53852,0,0
1603.0,114.0,1541.0,11.0,0.53852,0,0
1535.0,36.0,1582.0,11.0,0.53852,0,0
1547.0,57.0,1590.0,11.0,0.53852,0,0
1537.0,70.0,1535.0,11.0,0.57228,0,0
1580.0,48.0,1595.0,12.0,0.6,0,0
1579.0,44.0,1634.0,12.0,0.6,0,0
1545.0,69.0,1708.0,12.0,0.57228,0,0
1529.0,163.0,1488.0,11.0,0.53852,0,0
1556.0,85.0,1538.0,11.0,0.53852,0,0
1569.0,47.0,1589.0,12.0,0.57228,0,0
1604.0,46.0,1631.0,12.0,0.69821,1,0
1623.0,51.0,1682.0,13.0,0.79215,1,0
1726.0,77.0,1768.0,13.0,0.8,0,0
1711.0,84.0,1620.0,12.0,0.9734,1,0
1747.0,4.0,1773.0,14.0,1.1,0,0
1818.0,21.0,1845.0,14.0,1.24399,1,0
1840.0,34.0,1859.0,15.0,1.32665,1,0
1882.0,37.0,1942.0,15.0,1.53216,1,0
1910.0,68.0,1995.0,16.0,1.58981,0,0
1962.0,107.0,1901.0,15.0,1.62096,0,0
2028.0,32.0,1945.0,15.0,1.79652,1,0
2042.0,0.0,2157.0,17.0,1.90984,0,0
2073.0,81.0,2166.0,17.0,1.97167,1,0
2076.0,123.0,2074.0,17.0,2.04939,1,0
2178.0,84.0,2094.0,17.0,2.2644,1,0
2154.0,0.0,2320.0,19.0,2.3297,0,0
2278.0,117.0,2262.0,18.0,2.35531,1,0
2327.0,72.0,2215.0,19.0,2.39792,1,0
2341.0,8.0,2396.0,20.0,2.53919,1,0
2367.0,45.0,2409.0,21.0,2.69212,1,0
2372.0,61.0,2480.0,22.0,2.82666,1,0
2424.0,119.0,2445.0,22.0,2.88574,0,0
2459.0,99.0,2499.0,22.0,2.77984,0,0
2535.0,98.0,2532.0,22.0,2.93726,0,0
2635.0,68.0,2643.0,24.0,3.00458,0,0
2762.0,53.0,2661.0,24.0,3.35373,1,0
2760.0,0.0,2945.0,27.0,3.47851,1,0
2797.0,130.0,2939.0,26.0,3.5139,0,0
2854.0,190.0,2745.0,25.0,3.47851,0,0
2846.0,57.0,2794.0,26.0,3.51105,0,0
2893.0,4.0,2913.0,28.0,3.88941,1,0
2996.0,17.0,3174.0,31.0,3.94303,1,0
2981.0,136.0,3037.0,29.0,3.9048,1,0
3142.0,135.0,2878.0,29.0,4.01373,1,0
3222.0,0.0,3184.0,32.0,4.4486,1,0
3205.0,0.0,3520.0,35.0,4.53762,1,0
3272.0,222.0,3206.0,34.0,4.6594,1,0
3406.0,109.0,3313.0,35.0,4.81144,1,0
3427.0,29.0,3597.0,36.0,4.9079,0,0
3470.0,139.0,3396.0,36.0,5.12323,1,0
3431.0,48.0,3605.0,38.0,5.20841,0,0
3432.0,156.0,3530.0,38.0,5.32799,1,0
3493.0,178.0,3540.0,40.0,5.2192,0,0
3464.0,157.0,3541.0,39.0,5.09019,0,0
3470.0,171.0,3457.0,38.0,4.97896,0,0
3430.0,111.0,3565.0,40.0,4.93052,0,0
3464.0,173.0,3444.0,39.0,4.7252,0,0
3425.0,108.0,3479.0,39.0,4.35775,0,0
3424.0,112.0,3508.0,40.0,4.00344,0,0
3459.0,137.0,3454.0,41.0,3.86523,1,0
3441.0,92.0,3577.0,43.0,3.70776,0,0
3407.0,161.0,3392.0,40.0,3.23226,0,0
3447.0,101.0,3267.0,39.0,2.79061,0,0
3501.0,0.0,3396.0,43.0,3.15397,1,0
3485.0,0.0,3318.0,48.0,4.09756,1,1
3506.0,0.0,3105.0,52.0,5.47631,1,1
3444.0,0.0,2897.0,58.0,7.08167,1,1
3479.0,0.0,2619.0,63.0,9.10824,1,1
3508.0,0.0,2356.0,70.0,11.36607,1,1
3385.0,0.0,2121.0,77.0,13.84729,1,1
3441.0,0.0,1908.0,84.0,16.65563,1,1
3458.0,0.0,1721.0,93.0,19.7469,1,1
3455.0,0.0,1551.0,102.0,23.03579,1,1
3415.0,0.0,1398.0,112.0,26.63696,1,1
3436.0,0.0,1262.0,124.0,30.54059,1,1
3341.0,0.0,1262.0,136.0,34.72046,1,1
3267.0,0.0,1262.0,150.0,39.06978,1,1
3212.0,0.0,1262.0,164.0,43.83606,1,1
3126.0,0.0,1262.0,181.0,48.95294,1,1
3028.0,0.0,1262.0,199.0,54.51523,1,1
2951.0,0.0,1262.0,219.0,60.25519,1,1
2919.0,0.0,1262.0,241.0,66.25743,1,1
2888.0,0.0,1262.0,265.0,72.91742,1,1
2784.0,0.0,1262.0,292.0,80.25601,1,1
2806.0,0.0,1262.0,321.0,88.26245,1,1
2669.0,0.0,1262.0,353.0,97.08455,1,1
2664.0,0.0,1262.0,388.0,106.76277,1,1
2636.0,0.0,1262.0,427.0,117.48315,1,1
2533.0,0.0,1262.0,470.0,129.26983,1,1
2465.0,0.0,1262.0,517.0,142.21718,1,1
2433.0,0.0,1262.0,569.0,156.4962,1,1
2420.0,0.0,1262.0,626.0,172.10895,1,1
2405.0,0.0,1262.0,688.0,189.29138,1,1
2312.0,0.0,1262.0,757.0,208.27088,1,1
2287.0,0.0,1262.0,833.0,229.08374,1,1
2242.0,0.0,1262.0,916.0,252.04387,1,1
2172.0,0.0,1262.0,1008.0,277.24925,1,1
2113.0,0.0,1262.0,1109.0,305.01048,1,1
2074.0,0.0,1262.0,1220.0,335.52876,1,1
1986.0,0.0,1262.0,1342.0,369.0722,1,1
2014.0,0.0,1262.0,1476.0,405.90578,1,1
1971.0,0.0,1262.0,1623.0,446.49574,1,1
1878.0,0.0,1262.0,1786.0,491.1044,1,1
1877.0,0.0,1262.0,1964.0,540.22951,1,1
1826.0,0.0,1262.0,2161.0,594.24282,1,1
1785.0,0.0,1262.0,2377.0,653.6651,1,1
1733.0,0.0,1262.0,2615.0,718.97832,1,1
1664.0,0.0,1262.0,2876.0,790.88433,1,1
1657.0,0.0,1262.0,3164.0,869.93169,1,1
1673.0,0.0,1262.0,3480.0,956.90415,1,1
1592.0,0.0,1262.0,3828.0,1052.6034,1,1
1569.0,0.0,1262.0,4211.0,1157.82192,1,1
1561.0,0.0,1262.0,4632.0,1273.5525,1,1
1466.0,0.0,1262.0,5095.0,1400.93149,1,1
1407.0,0.0,1131.0,9.0,0.5,0,1
1369.0,0.0,1264.0,10.0,0.8165,0,0
1407.0,1.0,1382.0,11.0,1.11803,0,0
1455.0,31.0,1510.0,12.0,1.16619,0,0
1430.0,85.0,1548.0,12.0,1.1547,1,0
1403.0,142.0,1498.0,12.0,1.12486,0,0
1403.0,168.0,1430.0,10.0,1.08972,0,0
1433.0,138.0,1325.0,10.0,1.0304,0,0
1424.0,20.0,1452.0,11.0,0.9798,0,0
1385.0,34.0,1507.0,11.0,0.93597,0,0
1371.0,108.0,1433.0,11.0,0.92421,0,0
1427.0,120.0,1361.0,10.0,0.89045,0,0
1462.0,38.0,1370.0,11.0,0.91473,0,0
1371.0,0.0,1528.0,12.0,0.88443,0,0
1447.0,110.0,1478.0,11.0,0.85696,0,0
1410.0,100.0,1445.0,11.0,0.85648,0,0
1412.0,95.0,1422.0,10.0,0.85346,0,0
1422.0,74.0,1447.0,10.0,0.84866,0,0
1398.0,71.0,1415.0,10.0,0.84261,0,0
1401.0,61.0,1398.0,10.0,0.74833,0,0
1394.0,41.0,1404.0,11.0,0.72629,0,0
1429.0,35.0,1429.0,11.0,0.76811,1,0
1388.0,40.0,1480.0,12.0,0.72629,0,0
1441.0,93.0,1427.0,11.0,0.67823,0,0
1365.0,57.0,1460.0,11.0,0.62249,0,0
1415.0,109.0,1386.0,11.0,0.6,0,0
1411.0,56.0,1374.0,11.0,0.6245,0,0
1413.0,16.0,1496.0,12.0,0.66895,0,0
1408.0,70.0,1428.0,12.0,0.70711,0,0
1411.0,64.0,1475.0,12.0,0.73993,0,0
1444.0,91.0,1416.0,12.0,0.72629,0,0
1432.0,44.0,1477.0,12.0,0.74833,0,0
1423.0,62.0,1458.0,12.0,0.74833,0,0
1393.0,68.0,1461.0,12.0,0.76649,0,0
1423.0,96.0,1378.0,12.0,0.78102,0,0
1417.0,36.0,1374.0,12.0,0.80467,0,0
1408.0,0.0,1534.0,13.0,0.8,0,0
1393.0,90.0,1447.0,13.0,0.71414,0,0
1425.0,102.0,1421.0,12.0,0.6,0,0
1422.0,68.0,1433.0,12.0,0.57228,0,0
1450.0,55.0,1383.0,12.0,0.58949,0,0
1467.0,10.0,1541.0,13.0,0.63246,0,0
1529.0,59.0,1544.0,13.0,0.72629,1,0
1516.0,52.0,1491.0,14.0,0.78102,1,0
1590.0,32.0,1597.0,14.0,0.80467,0,0
1597.0,29.0,1741.0,14.0,0.8,0,0
1651.0,121.0,1624.0,14.0,0.84261,0,0
1681.0,66.0,1684.0,14.0,0.87178,0,0
1667.0,49.0,1751.0,14.0,0.88882,0,0
1714.0,94.0,1722.0,14.0,0.89443,0,0
1803.0,72.0,1666.0,14.0,0.96307,0,0
1809.0,0.0,1855.0,15.0,1.10793,1,0
1852.0,31.0,1854.0,16.0,1.20312,1,0
1868.0,23.0,2007.0,16.0,1.25996,1,0
1894.0,112.0,1915.0,16.0,1.28355,0,0
1916.0,93.0,1896.0,16.0,1.33791,0,0
2008.0,51.0,1939.0,16.0,1.55804,1,0
2025.0,0.0,2153.0,18.0,1.65151,1,0
1994.0,90.0,2229.0,18.0,1.55804,0,0
2077.0,227.0,2023.0,16.0,1.41421,0,0
2172.0,121.0,2035.0,15.0,1.4,0,0
2204.0,0.0,2259.0,17.0,1.43091,0,0
2188.0,39.0,2325.0,18.0,1.42829,0,0
2234.0,124.0,2275.0,17.0,1.40979,1,0
2270.0,116.0,2248.0,17.0,1.37477,0,0
2369.0,66.0,2341.0,17.0,1.37477,0,0
2410.0,27.0,2355.0,18.0,1.52971,1,0
2470.0,0.0,2608.0,20.0,1.61555,1,0
2526.0,98.0,2516.0,20.0,1.74571,1,0
2609.0,61.0,2628.0,21.0,1.8,1,0
2652.0,58.0,2714.0,21.0,1.8735,0,0
2698.0,83.0,2654.0,21.0,2.15581,1,0
2718.0,27.0,2846.0,23.0,2.35372,0,0
2823.0,109.0,2809.0,23.0,2.5807,1,0
2821.0,66.0,2904.0,24.0,2.7313,1,0
2878.0,105.0,2865.0,24.0,2.90302,0,0
2943.0,63.0,2859.0,25.0,3.39522,1,0
3047.0,0.0,3164.0,28.0,3.75866,1,0
3132.0,82.0,3183.0,28.0,4.01373,1,0
3081.0,93.0,3130.0,29.0,4.07431,1,0
3061.0,100.0,2911.0,29.0,4.34856,1,0
3016.0,0.0,3222.0,31.0,4.48442,0,0
2932.0,144.0,3133.0,30.0,4.35057,0,0
2866.0,242.0,2814.0,28.0,4.10213,0,0
2891.0,134.0,2711.0,27.0,3.91152,0,0
2735.0,0.0,3001.0,30.0,3.61248,0,0
2782.0,186.0,2766.0,28.0,3.39522,0,0
2712.0,122.0,2723.0,27.0,3.17962,0,0
2683.0,94.0,2785.0,29.0,2.95423,0,0
2642.0,137.0,2581.0,28.0,2.69212,0,0
2536.0,54.0,2718.0,29.0,2.31084,0,0
2480.0,165.0,2536.0,28.0,2.08327,0,0
2400.0,154.0,2497.0,27.0,1.9,0,0
2434.0,176.0,2338.0,25.0,1.71099,0,0
2320.0,56.0,2414.0,27.0,1.53216,0,0
2316.0,106.0,2407.0,26.0,1.53216,0,0
2284.0,138.0,2302.0,25.0,1.66132,0,0
2186.0,110.0,2287.0,25.0,1.9615,0,0
2165.0,147.0,2259.0,23.0,2.27156,0,0
2140.0,170.0,2123.0,22.0,2.4955,0,0
2091.0,108.0,2142.0,22.0,2.43875,0,0
2029.0,110.0,2108.0,23.0,2.47942,0,0
2005.0,133.0,2001.0,22.0,2.58602,0,0
1989.0,91.0,1970.0,22.0,2.63581,0,0
1954.0,53.0,2004.0,23.0,2.48193,0,0
1888.0,73.0,1942.0,23.0,2.43875,0,0
1862.0,88.0,1917.0,23.0,2.42642,0,0
1854.0,101.0,1900.0,23.0,2.2891,0,0
1806.0,104.0,1850.0,22.0,2.24666,0,0
1760.0,103.0,1838.0,21.0,2.10713,0,0
1782.0,128.0,1731.0,20.0,1.92029,0,0
1706.0,53.0,1794.0,21.0,1.8412,0,0
1651.0,99.0,1787.0,20.0,2.06095,0,0
1610.0,165.0,1580.0,18.0,2.02237,0,0
1591.0,94.0,1545.0,18.0,1.92029,0,0
1602.0,34.0,1664.0,19.0,1.85674,0,0
1509.0,67.0,1703.0,19.0,1.90984,0,0
1509.0,184.0,1553.0,17.0,2.14709,0,0
1465.0,161.0,1444.0,16.0,2.35372,0,0
1426.0,100.0,1399.0,16.0,2.43465,0,0
1429.0,51.0,1482.0,17.0,2.43465,0,0
1431.0,74.0,1469.0,17.0,2.41402,1,0
1441.0,80.0,1478.0,18.0,2.41661,0,0
1461.0,81.0,1510.0,17.0,2.37645,0,0
1455.0,92.0,1443.0,16.0,2.23327,0,0
1445.0,56.0,1466.0,17.0,2.01246,0,0
1431.0,54.0,1539.0,18.0,1.74929,0,0
1464.0,114.0,1394.0,17.0,1.53216,0,0
1457.0,30.0,1465.0,17.0,1.36382,0,0
1451.0,27.0,1501.0,18.0,1.26886,0,0
1461.0,55.0,1426.0,18.0,1.15217,1,0
1465.0,15.0,1535.0,20.0,1.15217,1,0
1428.0,59.0,1455.0,20.0,1.36382,1,0
1424.0,60.0,1509.0,21.0,1.44568,1,0
1479.0,102.0,1464.0,20.0,1.49917,0,0
1459.0,61.0,1489.0,20.0,1.54919,0,0
1462.0,63.0,1480.0,20.0,1.58981,0,0
1414.0,58.0,1454.0,20.0,1.55804,0,0
1412.0,69.0,1412.0,20.0,1.49917,0,0
1462.0,47.0,1403.0,20.0,1.63095,0,0
1439.0,0.0,1558.0,22.0,1.64317,0,0
1460.0,83.0,1419.0,21.0,1.74929,0,0
1424.0,30.0,1466.0,22.0,1.77412,0,0
1423.0,52.0,1385.0,22.0,1.85135,0,0
1437.0,27.0,1339.0,24.0,2.17025,1,1
1367.0,0.0,1295.0,10.0,0.5,0,0
1374.0,0.0,1446.0,11.0,0.4714,0,0
1367.0,50.0,1537.0,11.0,0.5,0,0
1397.0,153.0,1526.0,10.0,0.4899,0,0
1371.0,198.0,1497.0,10.0,0.68718,0,0
1366.0,227.0,1457.0,9.0,0.75593,0,0
1366.0,223.0,1426.0,9.0,0.78062,0,0
1330.0,200.0,1369.0,9.0,0.78567,0,0
1349.0,167.0,1341.0,9.0,0.78102,0,0
1400.0,113.0,1306.0,9.0,0.77139,0,0
1369.0,15.0,1431.0,9.0,0.7592,0,0
1363.0,53.0,1439.0,9.0,0.7458,0,0
1398.0,90.0,1358.0,9.0,0.72843,1,0
1370.0,35.0,1365.0,10.0,0.71181,1,0
1412.0,22.0,1455.0,10.0,0.69597,1,0
1362.0,45.0,1466.0,10.0,0.68093,1,0
1378.0,105.0,1363.0,10.0,0.66667,0,0
1416.0,63.0,1416.0,10.0,0.65314,0,0
1358.0,45.0,1513.0,10.0,0.65383,0,0
1372.0,140.0,1379.0,9.0,0.66332,0,0
1375.0,105.0,1376.0,9.0,0.59161,0,0
1377.0,75.0,1344.0,9.0,0.49749,0,0
1416.0,29.0,1429.0,10.0,0.49749,1,0
1368.0,30.0,1521.0,10.0,0.4899,0,0
1378.0,128.0,1412.0,9.0,0.4899,0,0
1367.0,114.0,1404.0,9.0,0.57228,0,0
1396.0,106.0,1330.0,8.0,0.57228,0,0
1368.0,28.0,1399.0,9.0,0.57228,0,0
1387.0,41.0,1469.0,9.0,0.57228,0,0
1376.0,87.0,1494.0,9.0,0.64031,0,0
1371.0,143.0,1376.0,8.0,0.69821,0,0
1356.0,104.0,1404.0,8.0,0.74833,0,0
1365.0,106.0,1332.0,8.0,0.76811,0,0
1411.0,51.0,1348.0,8.0,0.73993,1,0
1343.0,0.0,1506.0,9.0,0.73993,0,0
1383.0,115.0,1357.0,8.0,0.7,1,0
1348.0,63.0,1385.0,9.0,0.65383,1,0
1339.0,71.0,1406.0,9.0,0.62249,0,0
1411.0,97.0,1326.0,8.0,0.62249,1,0
1359.0,8.0,1425.0,9.0,0.62249,0,0
1386.0,53.0,1423.0,9.0,0.62249,0,0
1449.0,63.0,1462.0,9.0,0.55678,1,0
1503.0,54.0,1419.0,9.0,0.55678,1,0
1505.0,0.0,1585.0,10.0,0.62249,1,0
1536.0,57.0,1646.0,10.0,0.67823,1,0
1563.0,118.0,1622.0,10.0,0.65383,0,0
1587.0,125.0,1600.0,9.0,0.65383,0,0
1630.0,98.0,1581.0,9.0,0.7,0,0
1665.0,35.0,1602.0,10.0,0.83666,0,0
1711.0,0.0,1788.0,11.0,0.90967,1,0
1758.0,53.0,1792.0,11.0,0.95394,1,0
1769.0,62.0,1843.0,11.0,0.91652,0,0
1837.0,97.0,1768.0,10.0,0.9206,0,0
1828.0,22.0,1901.0,11.0,0.96307,0,0
1831.0,67.0,1910.0,11.0,0.92736,0,0
1919.0,105.0,1800.0,11.0,1.02347,1,0
1954.0,0.0,2001.0,12.0,1.09087,0,0
1993.0,33.0,2124.0,12.0,1.05357,0,0
2018.0,114.0,2016.0,12.0,1.07121,0,0
2054.0,79.0,2066.0,12.0,1.06771,0,0
2100.0,65.0,2129.0,12.0,1.1225,0,0
2131.0,65.0,2115.0,13.0,1.14018,0,0
2155.0,35.0,2192.0,13.0,1.28841,1,0
2249.0,51.0,2304.0,14.0,1.39284,1,0
2277.0,76.0,2365.0,14.0,1.46287,0,0
2318.0,115.0,2343.0,14.0,1.4239,0,0
2369.0,99.0,2417.0,14.0,1.33791,0,0
2425.0,103.0,2406.0,14.0,1.38834,0,0
2499.0,59.0,2451.0,15.0,1.68152,1,0
2504.0,16.0,2682.0,17.0,1.78606,1,0
2561.0,136.0,2624.0,16.0,1.85135,1,0
2685.0,138.0,2529.0,16.0,1.88414,1,0
2750.0,0.0,2801.0,17.0,2.03162,0,0
2693.0,42.0,2920.0,18.0,2.03162,0,0
2883.0,189.0,2790.0,17.0,2.06155,1,0
2817.0,68.0,2881.0,18.0,2.11187,0,0
2922.0,93.0,2871.0,18.0,2.19716,0,0
2958.0,38.0,3140.0,19.0,2.22486,1,0
3119.0,154.0,3009.0,19.0,2.27816,1,0
3133.0,31.0,3162.0,20.0,2.35106,1,0
3109.0,43.0,3299.0,21.0,2.34734,0,0
3092.0,164.0,3291.0,20.0,2.23607,0,0
3172.0,254.0,2979.0,19.0,2.21585,0,0
3051.0,43.0,3152.0,20.0,2.2198,0,0
3162.0,101.0,3234.0,21.0,2.10891,0,0
3059.0,121.0,3052.0,20.0,2.0025,1,0
3163.0,80.0,3138.0,21.0,1.9,0,0
3090.0,39.0,3338.0,22.0,1.76068,0,0
3115.0,201.0,3163.0,21.0,1.74929,0,0
3125.0,175.0,3079.0,21.0,1.62711,0,0
3105.0,90.0,3182.0,21.0,1.45258,0,0
3122.0,118.0,3109.0,21.0,1.39553,0,0
3132.0,74.0,3252.0,22.0,1.38834,0,0
3112.0,139.0,3103.0,22.0,1.24097,0,0
3148.0,91.0,3165.0,22.0,1.15758,0,0
3118.0,84.0,3149.0,22.0,1.22066,0,0
3118.0,81.0,3186.0,24.0,1.43527,1,0
3103.0,105.0,2984.0,25.0,1.82757,1,0
3099.0,9.0,2877.0,27.0,2.54755,1,1
3117.0,0.0,2771.0,30.0,3.46554,1,1
3114.0,0.0,2566.0,33.0,4.45533,1,1
3143.0,0.0,2343.0,36.0,5.46352,1,1
3183.0,0.0,2131.0,39.0,6.68038,1,1
3158.0,0.0,1921.0,43.0,8.16701,1,1
3132.0,0.0,1732.0,48.0,9.76358,1,1
3018.0,0.0,1564.0,53.0,11.4913,1,1
3045.0,0.0,1564.0,58.0,13.42162,1,1
2928.0,0.0,1564.0,64.0,15.40609,1,1
2908.0,0.0,1564.0,70.0,17.53931,1,1
2864.0,0.0,1564.0,77.0,19.85818,1,1
2841.0,0.0,1564.0,85.0,22.27616,1,1
2745.0,0.0,1564.0,93.0,24.9882,1,1
2741.0,0.0,1564.0,103.0,27.835,1,1
2663.0,0.0,1564.0,113.0,30.82576,1,1
2582.0,0.0,1564.0,124.0,34.0645,1,1
2560.0,0.0,1564.0,137.0,37.64635,1,1
2454.0,0.0,1564.0,151.0,41.48192,1,1
2438.0,0.0,1564.0,166.0,45.70459,1,1
2387.0,0.0,1564.0,183.0,50.32124,1,1
2319.0,0.0,1564.0,201.0,55.38129,1,1
2366.0,0.0,1564.0,221.0,60.91256,1,1
2285.0,0.0,1564.0,243.0,66.92309,1,1
2253.0,0.0,1564.0,267.0,73.57342,1,1
2158.0,0.0,1564.0,294.0,80.8864,1,1
2107.0,0.0,1564.0,323.0,89.02274,1,1
2015.0,0.0,1564.0,356.0,97.88202,1,1
2001.0,0.0,1564.0,391.0,107.73879,1,1
2006.0,0.0,1564.0,431.0,118.53197,1,1
1980.0,0.0,1564.0,474.0,130.35079,1,1
1975.0,0.0,1564.0,521.0,143.3572,1,1
1838.0,0.0,1564.0,573.0,157.60041,1,1
1849.0,0.0,1564.0,630.0,173.31688,1,1
1790.0,0.0,1564.0,693.0,190.66591,1,1
1711.0,0.0,1564.0,763.0,209.69031,1,0
1720.0,0.0,1564.0,839.0,230.66323,1,0
1674.0,0.0,1564.0,923.0,253.71781,1,0
1646.0,0.0,1564.0,1015.0,279.12827,1,0
1578.0,0.0,1564.0,1117.0,305.7575,1,0
1600.0,12.0,1534.0,1216.0,334.45373,1,0
1547.0,6.0,1534.0,1330.0,364.47038,1,0
1565.0,20.0,1499.0,1445.0,398.03624,1,0
1523.0,0.0,1526.0,1589.0,435.1014,1,0
1457.0,2.0,1533.0,1744.0,463.41779,1,0
1381.0,56.0,1438.0,1788.0,488.04923,1,0
1423.0,79.0,1403.0,1873.0,516.04123,1,0
1473.0,0.0,845.0,10.0,0.5,0,1
1430.0,0.0,945.0,11.0,0.8165,0,1
1490.0,0.0,1056.0,12.0,1.11803,0,1
1497.0,0.0,1178.0,13.0,1.72047,0,1
1464.0,0.0,1313.0,15.0,2.11476,1,0
1430.0,0.0,1458.0,16.0,2.44114,1,0
1532.0,20.0,1580.0,17.0,2.73861,1,0
1448.0,48.0,1703.0,18.0,2.60104,0,0
1475.0,212.0,1566.0,15.0,2.48998,0,0
1508.0,213.0,1443.0,13.0,2.3741,0,0
1475.0,105.0,1510.0,14.0,2.28977,0,0
1502.0,99.0,1457.0,13.0,2.20005,0,0
1464.0,37.0,1559.0,14.0,2.13331,0,0
1463.0,94.0,1541.0,13.0,2.1124,0,0
1503.0,121.0,1484.0,12.0,2.05301,0,0
1468.0,71.0,1497.0,13.0,2.0309,0,0
1473.0,70.0,1461.0,12.0,1.97828,0,0
1492.0,41.0,1499.0,13.0,1.92951,0,0
1488.0,34.0,1514.0,13.0,1.88348,0,0
1498.0,44.0,1450.0,14.0,1.72047,1,0
1454.0,7.0,1568.0,15.0,1.59609,0,0
1492.0,86.0,1578.0,14.0,1.53216,0,0
1466.0,120.0,1574.0,14.0,1.53216,0,0
1487.0,161.0,1520.0,13.0,1.57797,0,0
1479.0,137.0,1486.0,12.0,1.55242,0,0
1424.0,101.0,1402.0,12.0,1.39553,0,0
1473.0,57.0,1430.0,12.0,0.92736,0,0
1444.0,11.0,1569.0,13.0,0.83066,0,0
1511.0,95.0,1510.0,13.0,0.83066,0,0
1441.0,65.0,1495.0,13.0,0.80467,0,0
1502.0,85.0,1358.0,13.0,0.83066,0,0
1475.0,0.0,1510.0,14.0,0.90967,1,0
1451.0,26.0,1637.0,15.0,0.90967,0,0
1499.0,148.0,1457.0,13.0,0.88741,0,0
1487.0,74.0,1463.0,14.0,0.96307,0,0
1482.0,36.0,1523.0,15.0,0.97468,0,0
1480.0,55.0,1500.0,15.0,1.0198,1,0
1499.0,53.0,1445.0,15.0,1.13468,1,0
1484.0,6.0,1586.0,16.0,1.23592,0,0
1464.0,76.0,1428.0,16.0,1.3,0,0
1520.0,29.0,1483.0,16.0,1.57797,1,0
1536.0,11.0,1595.0,18.0,1.79165,1,0
1592.0,49.0,1507.0,18.0,2.15116,1,0
1577.0,0.0,1673.0,20.0,2.17888,1,0
1675.0,69.0,1547.0,18.0,2.3297,1,0
1669.0,0.0,1718.0,20.0,2.502,1,0
1684.0,34.0,1717.0,21.0,2.65707,0,0
1730.0,46.0,1670.0,21.0,2.93428,1,0
1760.0,0.0,1854.0,23.0,3.10805,1,0
1811.0,66.0,1779.0,23.0,3.28443,1,0
1860.0,31.0,1906.0,24.0,3.52278,1,0
1863.0,54.0,2023.0,25.0,3.6452,0,0
1912.0,148.0,1917.0,24.0,3.50535,0,0
1952.0,108.0,1834.0,23.0,3.50143,0,0
1986.0,0.0,2033.0,25.0,3.56756,0,0
2032.0,34.0,2108.0,26.0,3.54824,0,0
2057.0,77.0,2138.0,26.0,3.38231,0,0
2114.0,110.0,2095.0,25.0,3.35373,0,0
2135.0,63.0,2109.0,27.0,3.3087,0,0
2222.0,26.0,2210.0,28.0,3.32979,1,0
2229.0,10.0,2376.0,30.0,3.40991,1,0
2240.0,110.0,2336.0,30.0,3.24461,0,0
2324.0,144.0,2203.0,28.0,3.30568,0,0
2373.0,17.0,2407.0,30.0,3.26305,0,0
2471.0,35.0,2475.0,32.0,3.49106,1,0
2475.0,28.0,2594.0,34.0,3.87298,1,0
2529.0,104.0,2558.0,36.0,3.98873,1,0
2605.0,93.0,2557.0,35.0,4.31741,1,0
2597.0,32.0,2618.0,37.0,4.70744,1,0
2615.0,38.0,2742.0,39.0,5.00475,0,0
2643.0,116.0,2666.0,39.0,5.23713,1,0
2732.0,98.0,2515.0,39.0,5.65155,1,0
2797.0,0.0,2784.0,43.0,6.21772,1,0
2888.0,1.0,2981.0,47.0,6.67008,1,0
2936.0,67.0,2807.0,47.0,7.3775,1,0
3038.0,0.0,3104.0,51.0,7.92133,1,0
3056.0,47.0,3057.0,52.0,8.64566,1,0
3080.0,34.0,3233.0,57.0,9.0912,1,0
3137.0,132.0,3005.0,56.0,9.7206,1,0
3265.0,4.0,3257.0,60.0,10.669,1,0
3092.0,10.0,3516.0,65.0,10.66583,0,0
3048.0,305.0,2935.0,57.0,10.38797,0,0
2971.0,135.0,2975.0,58.0,10.05932,0,0
2911.0,100.0,2776.0,58.0,10.00137,0,0
2850.0,0.0,3069.0,63.0,9.81058,0,0
2848.0,154.0,2997.0,62.0,9.58267,0,0
2742.0,212.0,2900.0,62.0,8.87961,0,0
2670.0,258.0,2696.0,57.0,8.2067,0,0
2630.0,198.0,2507.0,58.0,7.68944,0,0
2663.0,53.0,2610.0,62.0,7.17635,0,0
2539.0,9.0,2765.0,66.0,6.09016,0,0
2522.0,165.0,2581.0,61.0,5.17566,0,0
2470.0,157.0,2661.0,56.0,4.6465,0,0
2466.0,244.0,2545.0,54.0,4.1506,0,0
2381.0,226.0,2468.0,52.0,4.57466,0,0
2304.0,220.0,2352.0,47.0,5.37471,0,0
2334.0,189.0,2202.0,44.0,5.86409,0,0
2239.0,41.0,2329.0,47.0,6.35512,0,0
2198.0,92.0,2209.0,46.0,6.58236,0,0
2152.0,72.0,2221.0,48.0,6.31269,1,0
2085.0,100.0,2290.0,52.0,6.37652,0,0
2057.0,215.0,2100.0,51.0,6.58236,0,0
1981.0,181.0,2076.0,47.0,6.7932,0,0
1971.0,193.0,1997.0,46.0,6.87368,0,0
